bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr18	31962817	2613329891	32418258	455441	416209	0.37288172808
chr18	32418258	2613785332	32875784	457526	416209	0.394492565466
chr18	32875784	2614242858	33324222	448438	416209	0.400237267499
chr18	33324222	2614691296	33802143	477921	416210	0.417434225669
chr18	33802143	2615169217	34249439	447296	416209	0.427608501734
chr18	34249439	2615616513	34715674	466235	416209	0.388944654638
chr18	34715674	2616082748	35149170	433496	416209	0.491440540534
chr18	35149170	2616516244	35601987	452817	416209	0.415595228105
chr18	35601987	2616969061	36036097	434110	416210	0.372646627245
chr18	36036097	2617403171	36463287	427190	416209	0.369464712506
chr18	36463287	2617830361	36904001	440714	416209	0.363972181569
chr18	36904001	2618271075	37348241	444240	416209	0.370319263643
chr18	37348241	2618715315	37797676	449435	416209	0.369305084595
chr18	37797676	2619164750	38231006	433330	416209	0.354618063328
chr18	38231006	2619598080	38671084	440078	416210	0.355308933169
chr18	38671084	2620038158	39100040	428956	416209	0.360059399893
chr18	39100040	2620467114	39540486	440446	416209	0.383916793621
chr18	39540486	2620907560	39980316	439830	416209	0.374828058959
chr18	39980316	2621347390	40437357	457041	416209	0.369206768743
chr18	40437357	2621804431	40883273	445916	416209	0.35759569606
chr18	40883273	2622250347	41329556	446283	416210	0.363333661973
chr18	41329556	2622696630	41779476	449920	416209	0.358571838167
chr18	41779476	2623146550	42241001	461525	416209	0.373172909002
chr18	42241001	2623608075	42678779	437778	416209	0.419723193666
chr18	42678779	2624045853	43118058	439279	416209	0.40968402841
chr18	43118058	2624485132	43581914	463856	416209	0.43616459383
chr18	43581914	2624948988	44048542	466628	416210	0.451208561834
chr18	44048542	2625415616	44492980	444438	416209	0.438825125608
chr18	44492980	2625860054	44962816	469836	416209	0.42729712645
chr18	44962816	2626329890	45409813	446997	416209	0.431726763878
chr18	45409813	2626776887	45848424	438611	416209	0.455053669302
chr18	45848424	2627215498	46289819	441395	416209	0.472847511078
chr18	46289819	2627656893	46748601	458782	416210	0.462678434031
chr18	46748601	2628115675	47216200	467599	416209	0.415134730539
chr18	47216200	2628583274	47670837	454637	416209	0.443143775927
chr18	47670837	2629037911	48134836	463999	416209	0.426400862069
chr18	48134836	2629501910	48591421	456585	416209	0.430225631097
chr18	48591421	2629958495	49048343	456922	416210	0.415135591774
chr18	49048343	2630415417	49506022	457679	416209	0.395219367243
chr18	49506022	2630873096	49946118	440096	416209	0.378112098015
chr18	49946118	2631313192	50378788	432670	416209	0.378139510159
chr18	50378788	2631745862	50825365	446577	416209	0.363168360286
chr18	50825365	2632192439	51279384	454019	416209	0.363488392582
chr18	51279384	2632646458	51731580	452196	416210	0.385652713309
chr18	51731580	2633098654	52353296	621716	416209	0.378816112203
chr18	52353296	2633720370	52790630	437334	416209	0.385500817451
chr18	52790630	2634157704	53222977	432347	416209	0.382289266979
chr18	53222977	2634590051	53674193	451216	416209	0.381596881323
chr18	53674193	2635041267	54124105	449912	416209	0.394507382538
chr18	54124105	2635491179	54571331	447226	416210	0.375404436673
chr18	54571331	2635938405	55020693	449362	416209	0.420079089734
chr18	55020693	2636387767	55492951	472258	416209	0.430841974425
chr18	55492951	2636860025	55946993	454042	416209	0.429335988001
chr18	55946993	2637314067	56397141	450148	416209	0.435184794368
chr18	56397141	2637764215	56863457	466316	416209	0.437266923573
chr18	56863457	2638230531	57321035	457578	416210	0.422665812898
chr18	57321035	2638688109	57796548	475513	416209	0.412042547643
chr18	57796548	2639163622	58245668	449120	416209	0.36354122831
chr18	58245668	2639612742	58690019	444351	416209	0.354941577848
chr18	58690019	2640057093	59132091	442072	416209	0.375385965666
chr18	59132091	2640499165	59586215	454124	416209	0.413240847784
chr18	59586215	2640953289	60033636	447421	416210	0.37736856927
chr18	60033636	2641400710	60492636	459000	416209	0.422567706824
chr18	60492636	2641859710	60947328	454692	416209	0.420496906704
chr18	60947328	2642314402	61410955	463627	416209	0.400295064146
chr18	61410955	2642778029	61856860	445905	416209	0.385691154638
chr18	61856860	2643223934	62316018	459158	416209	0.371982254513
chr18	62316018	2643683092	62757225	441207	416210	0.351312759515
chr18	62757225	2644124299	63195158	437933	416209	0.344266487644
chr18	63195158	2644562232	63635894	440736	416209	0.349634816228
chr18	63635894	2645002968	64071930	436036	416209	0.348965798774
chr18	64071930	2645439004	64508838	436908	416209	0.340748302278
chr18	64508838	2645875912	64949286	440448	416210	0.342788835938
chr18	64949286	2646316360	65389942	440656	416209	0.357150799828
chr18	65389942	2646757016	65828264	438322	416209	0.344777709589
chr18	65828264	2647195338	66279549	451285	416209	0.358420159278
chr18	66279549	2647646623	66723959	444410	416209	0.354964211057
chr18	66723959	2648091033	67166841	442882	416209	0.353619353193
chr18	67166841	2648533915	67604666	437825	416210	0.366504044986
chr18	67604666	2648971740	68071007	466341	416209	0.389383756985
chr18	68071007	2649438081	68547235	476228	416209	0.389354701205
chr18	68547235	2649914309	68998814	451579	416209	0.366021524425
chr18	68998814	2650365888	69439104	440290	416209	0.349148631246
chr18	69439104	2650806178	69879872	440768	416209	0.350246954754
chr18	69879872	2651246946	70316064	436192	416210	0.36597331915
chr18	70316064	2651683138	70764850	448786	416209	0.374669943648
chr18	70764850	2652131924	71214234	449384	416209	0.358356420441
chr18	71214234	2652581308	71650383	436149	416209	0.396044938668
chr18	71650383	2653017457	72101028	450645	416209	0.424805723339
chr18	72101028	2653468102	72590745	489717	416209	0.407456597183
chr18	72590745	2653957819	73020871	430126	416210	0.429931159867
chr18	73020871	2654387945	73448786	427915	416209	0.417091204816
chr18	73448786	2654815860	73888235	439449	416209	0.408701786324
chr18	73888235	2655255309	74330937	442702	416209	0.441695674075
chr18	74330937	2655698011	74798839	467902	416209	0.451604285504
chr18	74798839	2656165913	75262272	463433	416209	0.425972198846
chr18	75262272	2656629346	75702607	440335	416210	0.408036136042
chr18	75702607	2657069681	76186645	484038	416209	0.423669301607
chr18	76186645	2657553719	76634494	447849	416209	0.480368426929
chr18	76634494	2658001568	77097430	462936	416209	0.43706811078
chr18	77097430	2658464504	77551886	454456	416209	0.534585230286
chr18	77551886	2658918960	78077248	525362	416210	0.48173068038
chr19	0	2659444322	759997	759997	414046	0.530964374184
chr19	759997	2660204319	1250865	490868	414047	0.601802110135
chr19	1250865	2660695187	1730290	479425	414047	0.580840421671
chr19	1730290	2661174612	2218259	487969	414047	0.581675102978
chr19	2218259	2661662581	2720169	501910	414047	0.549463948788
chr19	2720169	2662164491	3226835	506666	414047	0.535975305279
chr19	3226835	2662671157	3714680	487845	414047	0.56232704583
chr19	3714680	2663159002	4224911	510231	414047	0.548709214632
chr19	4224911	2663669233	4728588	503677	414047	0.546396705832
chr19	4728588	2664172910	5232016	503428	414047	0.536298067851
chr19	5232016	2664676338	5727199	495183	414047	0.516781640764
chr19	5727199	2665171521	6216064	488865	414047	0.509450442453
chr19	6216064	2665660386	6725367	509303	414047	0.506599202048
chr19	6725367	2666169689	7268142	542775	414047	0.46329977744
chr19	7268142	2666712464	7854679	586537	414047	0.519914712471
chr19	7854679	2667299001	8387800	533121	414046	0.526200381901
chr19	8387800	2667832122	8996317	608517	414047	0.496062794753
chr19	8996317	2668440639	9492825	496508	414047	0.447341337216
chr19	9492825	2668937147	10013264	520439	414047	0.453158865575
chr19	10013264	2669457586	10519361	506097	414047	0.520756849464
chr19	10519361	2669963683	11032670	513309	414047	0.52455046658
chr19	11032670	2670476992	11551663	518993	414047	0.520108132271
chr19	11551663	2670995985	12082232	530569	414047	0.467768626194
chr19	12082232	2671526554	12620776	538544	414047	0.439786833041
chr19	12620776	2672065098	13129785	509009	414047	0.517891593485
chr19	13129785	2672574107	13607713	477928	414047	0.505462108388
chr19	13607713	2673052035	14113382	505669	414047	0.504647299622
chr19	14113382	2673557704	14665612	552230	414047	0.522160110533
chr19	14665612	2674109934	15166998	501386	414047	0.451401811375
chr19	15166998	2674611320	15656546	489548	414047	0.507295490339
chr19	15656546	2675100868	16145093	488547	414047	0.456389136789
chr19	16145093	2675589415	16642033	496940	414046	0.508792794316
chr19	16642033	2676086355	17142401	500368	414047	0.502521139399
chr19	17142401	2676586723	17651460	509059	414047	0.529831454053
chr19	17651460	2677095782	18170008	518548	414047	0.5251557712
chr19	18170008	2677614330	18664458	494450	414047	0.545350297603
chr19	18664458	2678108780	19151444	486986	414047	0.544246560996
chr19	19151444	2678595766	19636236	484792	414047	0.523415148321
chr19	19636236	2679080558	20152682	516446	414047	0.459175868966
chr19	20152682	2679597004	20790219	637537	414047	0.408012758324
chr19	20790219	2680234541	21319996	529777	414047	0.401894755917
chr19	21319996	2680764318	21835639	515643	414047	0.413050476685
chr19	21835639	2681279961	22376604	540965	414047	0.40409378778
chr19	22376604	2681820926	22938162	561558	414047	0.417998821139
chr19	22938162	2682382484	23464635	526473	414047	0.416043337373
chr19	23464635	2682908957	23981306	516671	414047	0.412768642388
chr19	23981306	2683425628	24498687	517381	414047	0.404915516968
chr19	24498687	2683943009	28166599	3667912	414046	0.372233070911
chr19	28166599	2687610921	28629377	462778	414047	0.418677165559
chr19	28629377	2688073699	29082056	452679	414047	0.435046832199
chr19	29082056	2688526378	29534847	452791	414047	0.432821251259
chr19	29534847	2688979169	29995011	460164	414047	0.461732204753
chr19	29995011	2689439333	30466581	471570	414047	0.491221894476
chr19	30466581	2689910903	30910833	444252	414047	0.454229909534
chr19	30910833	2690355155	31344582	433749	414047	0.455836311239
chr19	31344582	2690788904	31770531	425949	414047	0.43067496185
chr19	31770531	2691214853	32205851	435320	414047	0.446132853687
chr19	32205851	2691650173	32640341	434490	414047	0.42597199942
chr19	32640341	2692084663	33105979	465638	414047	0.429654732529
chr19	33105979	2692550301	33632924	526945	414047	0.468622970855
chr19	33632924	2693077246	34081791	448867	414047	0.516064856483
chr19	34081791	2693526113	34535488	453697	414047	0.473145131784
chr19	34535488	2693979810	35025813	490325	414046	0.454911630222
chr19	35025813	2694470135	35511759	485946	414047	0.437389262615
chr19	35511759	2694956081	35981992	470233	414047	0.501758698861
chr19	35981992	2695426314	36470330	488338	414047	0.526873749588
chr19	36470330	2695914652	37029692	559362	414047	0.482118052141
chr19	37029692	2696474014	37524424	494732	414047	0.414457899513
chr19	37524424	2696968746	38067166	542742	414047	0.430513152634
chr19	38067166	2697511488	38563429	496263	414047	0.442115486918
chr19	38563429	2698007751	39056471	493042	414047	0.523877227747
chr19	39056471	2698500793	39580339	523868	414047	0.510314601551
chr19	39580339	2699024661	40069703	489364	414047	0.507275755316
chr19	40069703	2699514025	40593987	524284	414047	0.439571988518
chr19	40593987	2700038309	41090807	496820	414047	0.501562937154
chr19	41090807	2700535129	41641823	551016	414047	0.488703615315
chr19	41641823	2701086145	42128387	486564	414047	0.485916578463
chr19	42128387	2701572709	42603049	474662	414047	0.502746158854
chr19	42603049	2702047371	43077097	474048	414046	0.51420633732
chr19	43077097	2702521419	43850819	773722	414047	0.429585265011
chr19	43850819	2703295141	44356406	505587	414047	0.48989691211
chr19	44356406	2703800728	44824669	468263	414047	0.39941784976
chr19	44824669	2704268991	45322925	498256	414047	0.463182654734
chr19	45322925	2704767247	45829741	506816	414047	0.531874424102
chr19	45829741	2705274063	46337845	508104	414047	0.527650780843
chr19	46337845	2705782167	46825686	487841	414047	0.47484021466
chr19	46825686	2706270008	47324186	498500	414047	0.504935797521
chr19	47324186	2706768508	47835562	511376	414047	0.496475203226
chr19	47835562	2707279884	48341858	506296	414047	0.516892258892
chr19	48341858	2707786180	48899759	557901	414047	0.478259622658
chr19	48899759	2708344081	49418481	518722	414047	0.530284949771
chr19	49418481	2708862803	49940728	522247	414047	0.515950276497
chr19	49940728	2709385050	50437211	496483	414047	0.542104075861
chr19	50437211	2709881533	50988945	551734	414047	0.509672215828
chr19	50988945	2710433267	51476109	487164	414046	0.518440364148
chr19	51476109	2710920431	51942342	466233	414047	0.490650617501
chr19	51942342	2711386664	52402980	460638	414047	0.448097099898
chr19	52402980	2711847302	52887283	484303	414047	0.430803792659
chr19	52887283	2712331605	53441588	554305	414047	0.449316803354
chr19	53441588	2712885910	53972730	531142	414047	0.445373468162
chr19	53972730	2713417052	54510874	538144	414047	0.48263014615
chr19	54510874	2713955196	55040209	529335	414047	0.507292154699
chr19	55040209	2714484531	55690860	650651	414047	0.484670761021
chr19	55690860	2715135182	56169666	478806	414047	0.549242178999
chr19	56169666	2715613988	56671785	502119	414047	0.468483629411
chr19	56671785	2716116107	57140500	468715	414047	0.435971889161
chr19	57140500	2716584822	57608890	468390	414047	0.444842023011
chr19	57608890	2717053212	58092956	484066	414047	0.440565045748
chr19	58092956	2717537278	58602625	509669	414047	0.465146074911
chr19	58602625	2718046947	59128983	526358	414046	0.500517083109
chr20	0	2718573305	539697	539697	415413	0.439282631989
chr20	539697	2719113002	996647	456950	415413	0.489220944915
chr20	996647	2719569952	1444187	447540	415413	0.44525976391
chr20	1444187	2720017492	1901313	457126	415413	0.445775462836
chr20	1901313	2720474618	2350532	449219	415414	0.451429143849
chr20	2350532	2720923837	2817412	466880	415413	0.458457294257
chr20	2817412	2721390717	3300559	483147	415413	0.473800988517
chr20	3300559	2721873864	3773096	472537	415413	0.45333920235
chr20	3773096	2722346401	4255174	482078	415413	0.469051752928
chr20	4255174	2722828479	4717372	462198	415414	0.421413720064
chr20	4717372	2723290677	5191882	474510	415413	0.452956833456
chr20	5191882	2723765187	5687044	495162	415413	0.430446135919
chr20	5687044	2724260349	6150283	463239	415413	0.426951472239
chr20	6150283	2724723588	6597065	446782	415413	0.383512801517
chr20	6597065	2725170370	7035434	438369	415414	0.389638889523
chr20	7035434	2725608739	7478364	442930	415413	0.367698354823
chr20	7478364	2726051669	7917798	439434	415413	0.37024360827
chr20	7917798	2726491103	8358829	441031	415413	0.376462478913
chr20	8358829	2726932134	8809284	450455	415413	0.380503312199
chr20	8809284	2727382589	9246365	437081	415414	0.394475178571
chr20	9246365	2727819670	9685606	439241	415413	0.401564513412
chr20	9685606	2728258911	10128841	443235	415413	0.382405761265
chr20	10128841	2728702146	10571435	442594	415413	0.401805262147
chr20	10571435	2729144740	11004939	433504	415413	0.408339004164
chr20	11004939	2729578244	11438994	434055	415414	0.379457950126
chr20	11438994	2730012299	11883679	444685	415413	0.383931583185
chr20	11883679	2730456984	12320896	437217	415413	0.392781175523
chr20	12320896	2730894201	12802867	481971	415413	0.385924908501
chr20	12802867	2731376172	13238087	435220	415413	0.396502007026
chr20	13238087	2731811392	13706710	468623	415414	0.39302297791
chr20	13706710	2732280015	14167108	460398	415413	0.389466527946
