category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0007018	0.884698224184076	0.15072184447035	40	365	microtubule-based movement	BP	0.96067676803622
GO:0051494	0.885123066069597	0.170636014017306	17	152	negative regulation of cytoskeleton organization	BP	0.96067676803622
GO:0099512	0.885714085973802	0.136625847958321	97	970	supramolecular fiber	CC	0.960821174960205
GO:0035264	0.887825439731373	0.174807435450739	13	141	multicellular organism growth	BP	0.962399857271239
GO:0051168	0.888303123710936	0.1789569929881	11	161	nuclear export	BP	0.962399857271239
GO:0003205	0.888697103811148	0.165594146039644	17	164	cardiac chamber development	BP	0.962399857271239
GO:0004721	0.889004253284872	0.160221073972709	21	163	phosphoprotein phosphatase activity	MF	0.962399857271239
GO:0008361	0.892283290725242	0.153770876891826	23	174	regulation of cell size	BP	0.965001016896591
GO:0019216	0.892326965099803	0.149224957517137	26	331	regulation of lipid metabolic process	BP	0.965001016896591
GO:0002252	0.89420498650367	0.139953137741302	36	613	immune effector process	BP	0.965216503612524
GO:0019866	0.8943237664775	0.146801357791075	25	494	organelle inner membrane	CC	0.965216503612524
GO:0021549	0.894981947356556	0.171798139828854	11	98	cerebellum development	BP	0.965216503612524
GO:0000775	0.895088834316895	0.154761051353813	18	218	chromosome, centromeric region	CC	0.965216503612524
GO:0098727	0.895803682891342	0.160956097713998	14	176	maintenance of cell number	BP	0.965216503612524
GO:0007389	0.896605989649126	0.135829216633442	40	452	pattern specification process	BP	0.965216503612524
GO:0045739	0.896698081411683	0.171570884050454	10	116	positive regulation of DNA repair	BP	0.965216503612524
GO:0050821	0.897075243164241	0.166053929787302	11	199	protein stabilization	BP	0.965216503612524
GO:1903039	0.8976858905566	0.152202649809538	17	267	positive regulation of leukocyte cell-cell adhesion	BP	0.965216503612524
GO:0045732	0.897799739739133	0.155983042785055	15	200	positive regulation of protein catabolic process	BP	0.965216503612524
GO:0120031	0.898267032698461	0.127364862932595	65	504	plasma membrane bounded cell projection assembly	BP	0.965216503612524
GO:0043161	0.898449456056073	0.136243221670445	34	423	proteasome-mediated ubiquitin-dependent protein catabolic process	BP	0.965216503612524
GO:0032386	0.898507069378102	0.142233575219411	25	320	regulation of intracellular transport	BP	0.965216503612524
GO:0051251	0.900923308748897	0.142724085566124	21	315	positive regulation of lymphocyte activation	BP	0.967316838155162
GO:0002285	0.901637732500714	0.162652115865105	10	201	lymphocyte activation involved in immune response	BP	0.96758872776803
GO:0031047	0.9030805343996	0.153201460305573	12	667	RNA-mediated gene silencing	BP	0.968395937237279
GO:0031334	0.904394556370366	0.142939075555279	18	183	positive regulation of protein-containing complex assembly	BP	0.968395937237279
GO:0035296	0.904490807338867	0.156608284902276	11	140	regulation of tube diameter	BP	0.968395937237279
GO:0097746	0.904490807338867	0.156608284902276	11	140	blood vessel diameter maintenance	BP	0.968395937237279
GO:0003774	0.904934438966953	0.147114742530944	16	111	cytoskeletal motor activity	MF	0.968395937237279
GO:0090287	0.905159405587371	0.130404903046053	30	334	regulation of cellular response to growth factor stimulus	BP	0.968395937237279
GO:0035150	0.906448802718253	0.153776767719155	11	141	regulation of tube size	BP	0.969116591244194
GO:0009952	0.906756848718948	0.14965839567701	12	207	anterior/posterior pattern specification	BP	0.969116591244194
GO:0051493	0.908251101032331	0.117646949843331	54	489	regulation of cytoskeleton organization	BP	0.969403008102464
GO:0099081	0.908696777709262	0.11028657314827	98	978	supramolecular polymer	CC	0.969403008102464
GO:0016331	0.908775373663308	0.150198154028955	11	151	morphogenesis of embryonic epithelium	BP	0.969403008102464
GO:0045017	0.909384842693766	0.131334150842885	22	240	glycerolipid biosynthetic process	BP	0.969403008102464
GO:0003341	0.90938780525591	0.144487829297792	13	159	cilium movement	BP	0.969403008102464
GO:0001726	0.911242419480875	0.132746406758659	19	175	ruffle	CC	0.969403008102464
GO:0008202	0.911753297698452	0.129504046855874	20	316	steroid metabolic process	BP	0.969403008102464
GO:0000086	0.911776089445101	0.143967246546714	12	130	G2/M transition of mitotic cell cycle	BP	0.969403008102464
GO:0010256	0.912207516558806	0.113329809044853	51	557	endomembrane system organization	BP	0.969403008102464
GO:0000151	0.913833942440947	0.12500709421384	22	295	ubiquitin ligase complex	CC	0.969403008102464
GO:0030902	0.913901544617249	0.133354536379807	16	150	hindbrain development	BP	0.969403008102464
GO:0042110	0.913949123111878	0.115763127780505	36	536	T cell activation	BP	0.969403008102464
GO:0099513	0.914035593348283	0.108144541509196	65	729	polymeric cytoskeletal fiber	CC	0.969403008102464
GO:0140535	0.914189419305255	0.107351825922499	68	840	intracellular protein-containing complex	CC	0.969403008102464
GO:0031965	0.914354659703239	0.121393700280697	26	287	nuclear membrane	CC	0.969403008102464
GO:0042393	0.914417804115718	0.127646611244458	19	232	histone binding	MF	0.969403008102464
GO:0030031	0.915604220125473	0.106801948676785	65	515	cell projection assembly	BP	0.969992896707834
GO:0010506	0.915898917244146	0.119055980686825	26	339	regulation of autophagy	BP	0.969992896707834
GO:0019787	0.918105204838229	0.110454051223274	37	446	ubiquitin-like protein transferase activity	MF	0.971838910065895
GO:1901615	0.918641731201934	0.108826385582989	39	535	organic hydroxy compound metabolic process	BP	0.971916465991759
GO:0001818	0.919941609803876	0.12603751881701	14	361	negative regulation of cytokine production	BP	0.972077960214751
GO:0090066	0.920120214234196	0.103389044280217	54	471	regulation of anatomical structure size	BP	0.972077960214751
GO:0005875	0.920610916938417	0.125574033304234	15	144	microtubule associated complex	CC	0.972077960214751
GO:0072001	0.920647715417879	0.108637963245021	35	317	renal system development	BP	0.972077960214751
GO:0007507	0.923176710725526	0.09738460601599	66	594	heart development	BP	0.974073587878289
GO:0016055	0.923466332835994	0.10019902021356	50	449	Wnt signaling pathway	BP	0.974073587878289
GO:0005667	0.924117483803558	0.101485576797179	41	495	transcription regulator complex	CC	0.974270593477319
GO:0031329	0.924667170680762	0.0955355616629093	64	790	regulation of cellular catabolic process	BP	0.974360484223123
GO:0045165	0.925585255282206	0.110310982458236	21	279	cell fate commitment	BP	0.974838285934774
GO:0042176	0.927688424189982	0.102527640927577	28	347	regulation of protein catabolic process	BP	0.976563127923021
GO:0198738	0.928887648582372	0.0935278520733307	50	451	cell-cell signaling by wnt	BP	0.977152412015776
GO:0046649	0.929448453575413	0.091428895129971	54	754	lymphocyte activation	BP	0.977152412015776
GO:0035148	0.930158524213406	0.116648489959794	12	154	tube formation	BP	0.977152412015776
GO:0005773	0.930441587976243	0.0890278615777027	61	792	vacuole	CC	0.977152412015776
GO:1903131	0.930576987229514	0.0960978692631424	33	470	mononuclear cell differentiation	BP	0.977152412015776
GO:1902903	0.931171984390074	0.0950362335276787	35	351	regulation of supramolecular fiber organization	BP	0.977288055653014
GO:0006650	0.932071760774892	0.0982256789437738	26	280	glycerophospholipid metabolic process	BP	0.977743277052861
GO:0051495	0.934013175821208	0.103414884213757	17	183	positive regulation of cytoskeleton organization	BP	0.979290176348273
GO:0071383	0.934891943624443	0.105683498032698	14	200	cellular response to steroid hormone stimulus	BP	0.979449145840567
GO:1902905	0.935098493383534	0.104502562817189	15	164	positive regulation of supramolecular fiber organization	BP	0.979449145840567
GO:0006066	0.935641181030081	0.0955523362135169	22	354	alcohol metabolic process	BP	0.979474425786692
GO:0071897	0.936609524877675	0.106611582784985	12	184	DNA biosynthetic process	BP	0.979474425786692
GO:0043254	0.937541649775997	0.0863725507623159	36	387	regulation of protein-containing complex assembly	BP	0.979474425786692
GO:0051054	0.938202447537568	0.091738026501859	23	285	positive regulation of DNA metabolic process	BP	0.979474425786692
GO:0016607	0.938616882758192	0.0866908887838626	31	397	nuclear speck	CC	0.979474425786692
GO:0051129	0.93868435241633	0.078076412334151	70	691	negative regulation of cellular component organization	BP	0.979474425786692
GO:0051258	0.938735276971555	0.0894755857465719	26	261	protein polymerization	BP	0.979474425786692
GO:0007219	0.93885751680507	0.101732855429105	13	171	Notch signaling pathway	BP	0.979474425786692
GO:0018394	0.941389873697532	0.101469118577971	11	170	peptidyl-lysine acetylation	BP	0.981628208259156
GO:0002009	0.942457803893547	0.0758505357282725	54	513	morphogenesis of an epithelium	BP	0.982253587962574
GO:0048729	0.944099242932322	0.0721566782376918	65	625	tissue morphogenesis	BP	0.983475775408148
GO:0044087	0.944815405174549	0.0677442539706137	108	921	regulation of cellular component biogenesis	BP	0.983512921207863
GO:0022411	0.945892260463637	0.0750834703909695	37	458	cellular component disassembly	BP	0.983512921207863
GO:0002521	0.946084284559271	0.0729084742313029	44	599	leukocyte differentiation	BP	0.983512921207863
GO:0043244	0.946707850458881	0.096309947815577	10	114	regulation of protein-containing complex disassembly	BP	0.983512921207863
GO:0001539	0.94694761717821	0.0954186710883484	10	136	cilium or flagellum-dependent cell motility	BP	0.983512921207863
GO:0060285	0.94694761717821	0.0954186710883484	10	136	cilium-dependent cell motility	BP	0.983512921207863
GO:0072006	0.948012354392158	0.0858112912577841	15	152	nephron development	BP	0.984131578186417
GO:0033365	0.950960974088567	0.062383722496128	77	869	protein localization to organelle	BP	0.98568621395214
GO:1902107	0.951426837056245	0.0840945304046661	12	183	positive regulation of leukocyte differentiation	BP	0.98568621395214
GO:1903708	0.951426837056245	0.0840945304046661	12	183	positive regulation of hemopoiesis	BP	0.98568621395214
GO:0046474	0.951831471331366	0.0768035417545806	18	200	glycerophospholipid biosynthetic process	BP	0.98568621395214
GO:0007548	0.951859041690674	0.0729812947300646	23	280	sex differentiation	BP	0.98568621395214
GO:0071824	0.952464510227531	0.0840802878931414	11	185	protein-DNA complex subunit organization	BP	0.985826611967124
GO:0001701	0.953007229887308	0.0673582392763088	32	392	in utero embryonic development	BP	0.985901956757185
GO:0045580	0.953546816226347	0.0824405344852886	11	178	regulation of T cell differentiation	BP	0.985973987404079
GO:0005874	0.955049874798781	0.0617788837683456	44	432	microtubule	CC	0.987041693264947
GO:0010498	0.956049850663807	0.0617639077938081	37	489	proteasomal protein catabolic process	BP	0.987136779039875
GO:0070848	0.956082905152062	0.0570001714195073	68	732	response to growth factor	BP	0.987136779039875
GO:0006325	0.956664386852856	0.058213206053422	52	564	chromatin organization	BP	0.98718079254693
GO:0071214	0.957877902538042	0.0643399512926232	23	329	cellular response to abiotic stimulus	BP	0.98718079254693
GO:0104004	0.957877902538042	0.0643399512926232	23	329	cellular response to environmental stimulus	BP	0.98718079254693
GO:0008654	0.958007670936869	0.0655839571681753	21	244	phospholipid biosynthetic process	BP	0.98718079254693
GO:0060562	0.959515665012685	0.0593843813754708	30	334	epithelial tube morphogenesis	BP	0.988249320175068
GO:0005925	0.960574567030572	0.0557319424335247	38	417	focal adhesion	CC	0.988854485588881
GO:0032984	0.961411181499648	0.0625702407467939	18	224	protein-containing complex disassembly	BP	0.988877038671831
GO:0044782	0.961539160576995	0.0555535734081969	34	339	cilium organization	BP	0.988877038671831
GO:0015931	0.963208494036596	0.0641500599123714	13	214	nucleobase-containing compound transport	BP	0.989421282221816
GO:0030055	0.963481579881899	0.0514829283124967	40	426	cell-substrate junction	CC	0.989421282221816
GO:0140694	0.963495490456872	0.0554467536764894	25	373	non-membrane-bounded organelle assembly	BP	0.989421282221816
GO:0071363	0.96395476685481	0.0475809171759817	64	702	cellular response to growth factor stimulus	BP	0.989421282221816
GO:0000070	0.96568215249375	0.0615286610511294	12	188	mitotic sister chromatid segregation	BP	0.989568746428563
GO:0098687	0.96570504524537	0.0524101389331255	25	342	chromosomal region	CC	0.989568746428563
GO:0071560	0.966178143741097	0.0531725608154688	22	271	cellular response to transforming growth factor beta stimulus	BP	0.989568746428563
GO:0071559	0.966661336569279	0.0520302361151444	23	277	response to transforming growth factor beta	BP	0.989568746428563
GO:1901617	0.966944319053511	0.058109804388046	13	237	organic hydroxy compound biosynthetic process	BP	0.989568746428563
GO:0090092	0.967044646822693	0.0518339048225386	22	291	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	0.989568746428563
GO:0006644	0.967400142480926	0.0490432493943249	28	347	phospholipid metabolic process	BP	0.989568746428563
GO:0003007	0.968662747691758	0.050510369809561	20	256	heart morphogenesis	BP	0.990377409677051
GO:0006661	0.969173802728621	0.0590455615393244	10	126	phosphatidylinositol biosynthetic process	BP	0.990417261629151
GO:0009894	0.970450972277634	0.0382107237087544	81	983	regulation of catabolic process	BP	0.990586745837699
GO:0010638	0.970786724757725	0.0414909692793461	41	486	positive regulation of organelle organization	BP	0.990586745837699
GO:0000819	0.971374627074325	0.0487036308229278	16	237	sister chromatid segregation	BP	0.990586745837699
GO:0007017	0.971486453077849	0.0366898811292489	88	849	microtubule-based process	BP	0.990586745837699
GO:0016236	0.971700439911337	0.0453784835892597	21	306	macroautophagy	BP	0.990586745837699
GO:0043632	0.972289323168488	0.0379301080140182	53	677	modification-dependent macromolecule catabolic process	BP	0.99070568237372
GO:0019941	0.973002402106345	0.0371013906435194	52	668	modification-dependent protein catabolic process	BP	0.990950990106365
GO:0030097	0.974636244673404	0.0337546578488905	67	899	hemopoiesis	BP	0.992133353384183
GO:0050679	0.976063773560997	0.0426701354296996	14	221	positive regulation of epithelial cell proliferation	BP	0.99269248376084
GO:0007030	0.976131836986946	0.0445923135963768	12	152	Golgi organization	BP	0.99269248376084
GO:0050673	0.97763815714644	0.0330475530491133	35	477	epithelial cell proliferation	BP	0.993741926841592
GO:0046488	0.978689155258763	0.0402875006848481	12	147	phosphatidylinositol metabolic process	BP	0.993741926841592
GO:0030098	0.979070699555346	0.0325296539828445	27	418	lymphocyte differentiation	BP	0.993741926841592
